Date,Total Signals on Date,Ticker,Relative Volume,Monthly RSI,Breakout Strength (%),3Y Profit CAGR (%),Rel Vol Rank,Status,Reason
2024-01-19,23,SHARDAMOTR,3.3044818875356703,75.4528854665617,1.848424888403476,52.65251336855046,10,ACCEPTED,Accepted (Top 10 Slots)
2024-01-19,23,UNIONBANK,2.7544505829755472,79.56438572603567,4.057182502606328,,11,REJECTED,Rejected (Position Limit)
2024-01-19,23,BHEL,2.7334304058453274,86.85796837663693,4.92922980215925,100.0,12,REJECTED,Rejected (Position Limit)
2024-01-19,23,BPCL,2.681279459893196,74.1251147623855,1.093764156292838,-11.33794335378414,13,REJECTED,Rejected (Position Limit)
2024-01-19,23,MANINFRA,2.324547856985275,85.18365868734637,4.439246240460367,34.166840807839534,14,REJECTED,Rejected (Position Limit)
2024-01-19,23,NAVKARCORP,2.083536255883922,75.68391255690935,11.428572834911433,26.852852961120277,15,REJECTED,Rejected (Position Limit)
2024-01-19,23,MGL,1.8434446487351022,78.70142257029286,5.431287155030302,-0.14555755155268857,16,REJECTED,Rejected (Position Limit)
2024-01-19,23,NILAINFRA,1.7530005682236298,70.82506044140756,3.589747502253624,-53.52276128688517,17,REJECTED,Rejected (Position Limit)
2024-01-19,23,NH,1.6757812991334329,79.36546325272012,3.563784968491758,57.69433537792204,18,REJECTED,Rejected (Position Limit)
2024-01-19,23,KIRLOSENG,1.5252573170916124,89.28674503472058,2.1389330243691504,16.622504265947068,19,REJECTED,Rejected (Position Limit)
2024-01-19,23,FORTIS,1.3263358942355983,72.83701817267035,3.1054379380026935,-42.76614624708073,20,REJECTED,Rejected (Position Limit)
2024-01-19,23,JYOTHYLAB,1.3230847752943125,93.0678372029234,3.5943004821213576,14.950944302438952,21,REJECTED,Rejected (Position Limit)
2024-01-19,23,ABSLNN50ET,0.894554123325235,73.39595827576468,2.3706890940902476,,22,REJECTED,Rejected (Position Limit)
2024-01-19,23,PRESTIGE,0.5544719817507807,87.15541422817529,7.106298612802717,9.115820702295352,23,REJECTED,Rejected (Position Limit)
2024-04-16,21,GRSE,12.198141825274238,72.31105219723095,0.023535746833524402,11.746238002386544,1,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,ARVSMART,11.677641007836122,86.4165635564876,3.187530564465947,25.458925353280403,2,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,ABCAPITAL,8.465220163269407,73.16890612644796,6.224283170481322,67.90193319230289,3,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,UNICHEMLAB,6.391561691036406,72.50631908916831,4.636884923400276,-100.0,4,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,GODREJIND,6.029735709309541,73.36915925508495,1.1265030826430722,96.16461256663722,5,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,CDSL,3.3881348047056727,70.92881836645425,2.1254516006651216,52.10199995208475,6,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,CESC,3.3278815536965003,75.7902045640011,3.9296417100563965,-3.2816723129755254,7,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,IRB,3.257421727836449,79.02905036674348,-1.0719736094890708,10.064570139590234,8,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,ADANIPOWER,3.219657486939804,75.69758477833109,1.1896528046706505,100.0,9,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,NMDC,2.732657719056743,79.70710939992784,1.0105254070560576,15.265311779167746,10,ACCEPTED,Accepted (Top 10 Slots)
2024-04-16,21,ICIL,2.584600189532705,75.125595429505,2.796635024578248,47.80486060996929,11,REJECTED,Rejected (Position Limit)
2024-04-16,21,NEULANDLAB,2.5560952299835296,80.11051102006478,8.567048620246249,117.37965987348704,12,REJECTED,Rejected (Position Limit)
2024-04-16,21,IZMO,2.286427792765062,77.87910670327832,-1.0566903159976908,61.980590063874175,13,REJECTED,Rejected (Position Limit)
2024-04-16,21,SCHNEIDER,2.231155791154547,89.31273953680508,2.73972602739726,100.0,14,REJECTED,Rejected (Position Limit)
2024-04-16,21,CHEMBOND,1.7509717730141705,72.14664890284226,0.40935877098377305,-10.588137742277915,15,REJECTED,Rejected (Position Limit)
2024-04-16,21,ARVIND,1.7315579872848001,77.61521956443046,1.9243477925716563,26.37688882818734,16,REJECTED,Rejected (Position Limit)
2024-04-16,21,TRITURBINE,1.523631415818445,72.30010192469898,1.9497929647462047,9.593042496628378,17,REJECTED,Rejected (Position Limit)
2024-04-16,21,BEML,1.361040845886997,72.18504498923221,0.23879900765803436,32.42060478823887,18,REJECTED,Rejected (Position Limit)
2024-04-16,21,SUNDARMFIN,0.9832625253337652,87.66223800460483,4.117278018467419,14.55516690729539,19,REJECTED,Rejected (Position Limit)
2024-04-16,21,PHOENIXLTD,0.9756681489984051,89.44241402343944,-0.1983352674217825,25.31680730206567,20,REJECTED,Rejected (Position Limit)
2024-04-16,21,WABAG,0.7547976715684183,86.17305149000734,2.3965120837499807,-72.14473392116976,21,REJECTED,Rejected (Position Limit)
2024-05-09,19,KICL,21.336272651117675,79.0744550094874,6.6727485483711675,-0.0312940092410563,1,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,PDMJEPAPER,6.797310234814033,71.26100658999403,8.871921364713033,29.72369219595279,2,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,RAYMOND,6.464370974938501,71.47416544025,2.513629291650189,63.26346755223433,3,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,PFC,6.0248971729758845,84.43088521169409,2.9749239572944672,27.078805552618455,4,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,COALINDIA,5.9701950863684035,91.37957959444734,0.40997466094215496,9.47850005790347,5,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,GODREJPROP,5.6483239569162675,73.80623438885871,0.7718989893968783,19.506370514387704,6,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,BRIGADE,5.0986097959499865,85.30363875896244,1.369985407055257,13.861489383156457,7,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,KECL,3.6354018563809527,71.26417112377271,16.147311292163348,100.0,8,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,JBMA,3.300133879897642,71.08203953611628,1.5024488913169918,20.52941190615105,9,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,GAIL,3.238990255354392,86.04528233329049,3.9927861414951735,-7.138985831851318,10,ACCEPTED,Accepted (Top 10 Slots)
2024-05-09,19,IFCI,2.8047439946315857,71.24498607500598,7.975455193222601,-100.0,11,REJECTED,Rejected (Position Limit)
2024-05-09,19,ASHOKLEY,2.6784430429461143,75.94050504119107,2.3938259659516876,79.27675111336008,12,REJECTED,Rejected (Position Limit)
2024-05-09,19,TALBROAUTO,2.287793871460805,77.32280505648968,2.385522893069544,86.65403724887982,13,REJECTED,Rejected (Position Limit)
2024-05-09,19,ABB,2.025202215032811,90.63421254672689,6.111923588056007,78.27329925068669,14,REJECTED,Rejected (Position Limit)
2024-05-09,19,NHPC,1.9032639119350954,87.85509942754815,2.617801269679875,8.4318281593726,15,REJECTED,Rejected (Position Limit)
2024-05-09,19,FORTIS,1.8427487498973916,74.84624095757658,1.0387142465069545,-42.76614624708073,16,REJECTED,Rejected (Position Limit)
2024-05-09,19,SWSOLAR,1.7305055134252139,70.65793073560316,7.44038880849155,-100.0,17,REJECTED,Rejected (Position Limit)
2024-05-09,19,ANANTRAJ,1.220643360626026,82.25100043705405,5.171423920427374,57.42233462286765,18,REJECTED,Rejected (Position Limit)
2024-05-09,19,INDIGO,1.0827614314970875,83.03145949327507,2.119727082745278,,19,REJECTED,Rejected (Position Limit)
2022-01-07,18,BANSWRAS,16.811743705107556,72.58308893586575,16.470592454140846,20.709646553209772,1,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,SANGHVIMOV,7.141172048575921,72.26182874310307,0.4914427511941026,-100.0,2,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,CHAMBLFERT,5.808248155902573,83.42018451570499,1.391201060433736,41.035515348064045,3,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,RANASUG,5.4583733084289765,72.20777318033447,14.28571724208007,,4,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,PRAJIND,5.14079279116734,78.77695469528733,3.3611116118432016,31.28941978694202,5,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,SOMANYCERA,4.139366037250934,81.3599867475517,2.033972867486415,-4.957531614778999,6,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,MAHSEAMLES,3.9862999714876075,72.91211796741568,5.185191944382331,-10.640290184775436,7,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,KITEX,3.1992241519771993,73.85265523241699,8.518504686844478,-5.070417251935666,8,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,FILATEX,2.968989885315977,70.87559923078953,11.057689661232414,40.50843503080477,9,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,COMPINFO,2.7327695003525743,74.20547953448343,26.53061373760951,-0.11372877399528081,10,ACCEPTED,Accepted (Top 10 Slots)
2022-01-07,18,MIRZAINT,2.5892957398302245,81.48322224580072,17.11191115396548,-54.51412977431727,11,REJECTED,Rejected (Position Limit)
2022-01-07,18,KDDL,2.2016881424298878,87.02632884645344,0.9791524177499308,-37.774480139701275,12,REJECTED,Rejected (Position Limit)
2022-01-07,18,GRINDWELL,2.010388018783815,88.75896767887993,0.2597300607283888,18.04576120208896,13,REJECTED,Rejected (Position Limit)
2022-01-07,18,DVL,1.883833239256294,71.92765030105681,2.7800065627798674,49.83846562033034,14,REJECTED,Rejected (Position Limit)
2022-01-07,18,SAGCEM,1.2601241926157172,70.64843741883183,1.6666682747057717,56.48520021058696,15,REJECTED,Rejected (Position Limit)
2022-01-07,18,DANGEE,0.9189229618548991,70.33413493786884,2.0734031079329847,-100.0,16,REJECTED,Rejected (Position Limit)
2022-01-07,18,HCL-INSYS,0.12379133968158958,70.60985329372724,8.830022223769808,-100.0,17,REJECTED,Rejected (Position Limit)
2022-01-07,18,QNIFTY,0.11772853185595568,71.74089484407087,1.045807520059867,,18,REJECTED,Rejected (Position Limit)
2023-09-14,18,ROSSELLIND,18.995717320196896,70.34772468379809,10.367974062928184,,1,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,GESHIP,17.848769277560468,78.62845586190106,2.280922943350613,103.11285361762418,2,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,IDBI,7.465136742447398,70.97377900770313,2.0194300319233163,,3,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,WENDT,6.774899057873486,83.92133237445887,4.719257589936392,62.5566283046874,4,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,PSB,4.863519816831747,74.12767912154844,6.883113538935754,,5,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,IFCI,3.6364199873628253,72.55067724228245,3.7383203114694523,-100.0,6,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,UTTAMSUGAR,3.106414514101508,71.49468123359013,6.167513744963792,33.78133888733266,7,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,RELIGARE,2.932002239976132,74.83635752227033,6.23846196913471,-100.0,8,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,VERTOZ,2.7555702063261363,70.27682827611142,7.090868095021392,23.04574856344854,9,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,20MICRONS,2.551389020770288,70.25723558658923,3.7300881803127948,13.126214072201048,10,ACCEPTED,Accepted (Top 10 Slots)
2023-09-14,18,HILTON,2.395918049041343,73.89118044532518,4.294869838616787,55.783684975170836,11,REJECTED,Rejected (Position Limit)
2023-09-14,18,CHOLAFIN,2.3701693249096407,80.95890821922683,2.1714340292233647,36.324764145186215,12,REJECTED,Rejected (Position Limit)
2023-09-14,18,CENTRALBK,2.2896260082148747,74.48684993015154,9.72973278199412,,13,REJECTED,Rejected (Position Limit)
2023-09-14,18,BAJAJHIND,1.5856794109777863,70.70590060118091,3.5433056379799677,-100.0,14,REJECTED,Rejected (Position Limit)
2023-09-14,18,SKIPPER,1.5814244635876533,78.59530973814043,2.808958389919164,-7.619770584380592,15,REJECTED,Rejected (Position Limit)
2023-09-14,18,BANKBARODA,1.5302854758936786,71.6922141893473,5.100002224104406,,16,REJECTED,Rejected (Position Limit)
2023-09-14,18,DPABHUSHAN,0.9516055707404297,76.25679115840391,6.9718385995809,40.18708317979027,17,REJECTED,Rejected (Position Limit)
2023-09-14,18,THOMASCOOK,0.6482862474590014,74.17321504591692,3.2258032115865545,100.0,18,REJECTED,Rejected (Position Limit)
2024-01-25,17,INDBANK,16.323533718269033,70.40340514186653,4.518434150658319,18.751905229939346,1,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,ITI,12.240564689250796,88.10027706061435,6.430767352764423,-100.0,2,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,RITES,5.209968693261956,84.30222056716639,6.6899594898557595,-3.824911764316785,3,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,INTENTECH,4.570099719736898,72.7713961069905,6.071428769751352,6.905348263881339,4,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,ARIES,4.381636964909058,74.12409478424624,0.6263961777441402,9.026229570172184,5,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,CENTRALBK,3.7179184825134706,72.24160518969913,0.6439863264040476,,6,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,NUCLEUS,2.5857090411794132,80.84566892730356,1.0255633851806742,8.446097839662304,7,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,HERITGFOOD,2.1308584237490145,70.47795309469014,2.7945396080107496,100.0,8,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,JSWENERGY,2.0568721946271893,70.94657718441671,1.6395205077415393,12.617547882627168,9,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,GMDCLTD,1.9995521818868547,87.78397480969292,2.550329282143671,102.92041748776964,10,ACCEPTED,Accepted (Top 10 Slots)
2024-01-25,17,NFL,1.8264935472017876,75.65933875880862,11.671933221719899,100.0,11,REJECTED,Rejected (Position Limit)
2024-01-25,17,PNB,1.7322660002044556,77.40657744508238,2.6473517399503295,,12,REJECTED,Rejected (Position Limit)
2024-01-25,17,TATAPOWER,1.729860716876108,80.0580363767229,2.645121984951522,180.46909834288178,13,REJECTED,Rejected (Position Limit)
2024-01-25,17,CUMMINSIND,1.4811694556035402,78.19789303724839,2.906135984180246,21.53684946571104,14,REJECTED,Rejected (Position Limit)
2024-01-25,17,VARDMNPOLY,1.1801047536838067,72.64037451618293,10.685150419951176,-75.53790108149063,15,REJECTED,Rejected (Position Limit)
2024-01-25,17,BLS,0.724792093665814,84.83496890575525,6.186406133668395,21.37394075386434,16,REJECTED,Rejected (Position Limit)
2024-01-25,17,GULFOILLUB,0.5596217778660598,74.55929940635181,0.5242539728231322,4.679208540300661,17,REJECTED,Rejected (Position Limit)
2021-07-08,16,NAHARPOLY,12.835054581290025,82.90182535396373,5.205805553620289,116.061271696665,1,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,TI,9.23312468575932,72.50798294774256,4.337622875110691,-100.0,2,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,SUDARSCHEM,6.352350899727703,77.77238045588417,0.5960371365095564,15.668210920787784,3,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,CYBERTECH,6.127096635108425,75.63653764332949,2.8519438296382345,100.0425079715244,4,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,CARBORUNIV,4.949730039868771,76.62479767938908,7.526864777940243,8.636894987901922,5,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,AMBUJACEM,4.847315866044644,80.97062962704982,1.7638886115677654,11.846069553970073,6,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,FINEORG,2.8561692732862842,76.14245231112089,1.8457671402472187,4.28395708747773,7,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,MUTHOOTFIN,2.5242682050369085,71.82493838374103,1.426724692184774,27.93548919852331,8,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,CROMPTON,2.1769814651631685,75.73640238703645,0.5475307655195147,23.15019048668354,9,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,ADSL,2.1222112417674897,84.29716877893213,1.4339774587452119,15.983771110893642,10,ACCEPTED,Accepted (Top 10 Slots)
2021-07-08,16,ZOTA,1.4314496486845645,71.34644823950153,1.495166130327703,-100.0,11,REJECTED,Rejected (Position Limit)
2021-07-08,16,TIIL,1.3383055303468427,71.80618524756164,1.7730478029137742,-2.9493226676344464,12,REJECTED,Rejected (Position Limit)
2021-07-08,16,MFSL,1.24683014813749,78.32799785580868,-0.8761858258928572,-11.660724935512533,13,REJECTED,Rejected (Position Limit)
2021-07-08,16,ICICIPRULI,1.1196400929525803,70.07386395193703,0.17549347046655217,-15.997950396218187,14,REJECTED,Rejected (Position Limit)
2021-07-08,16,AARON,1.115767738529061,77.47482556858473,6.689340601952662,27.553227904154888,15,REJECTED,Rejected (Position Limit)
2021-07-08,16,MMFL,0.9955071878847725,71.89933333903261,1.8944535723406142,-12.048811647237978,16,REJECTED,Rejected (Position Limit)
2022-01-20,16,VLSFINANCE,13.758058399696624,70.50247971071622,10.382770505906837,144.03666324763864,1,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,NDRAUTO,9.82160621084551,82.28111678810389,6.369957643622587,,2,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,MONTECARLO,8.481294754326413,77.19651086813407,3.744138992158087,-0.7965903329818724,3,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,SARDAEN,6.069811581881809,74.64534015031715,2.199475344247293,16.431475382990477,4,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,RVNL,6.035170142414919,71.0213414955201,1.886798035372529,26.047074788897383,5,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,SPAL,5.0768594759583365,73.322834988943,6.385275448372784,-2.7152886572010426,6,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,ELGIEQUIP,4.6296222251903,79.80243903416398,9.481245404854754,10.985992556014622,7,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,GINNIFILA,4.5288287836823695,75.2490346670203,2.7444293477816357,149.47257227300335,8,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,SARLAPOLY,3.9894429045354287,83.24214184263361,4.609932506240041,-31.476661608967802,9,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,GUFICBIO,3.7178144433037907,71.56032830263338,1.9972730767822702,40.287230796830876,10,ACCEPTED,Accepted (Top 10 Slots)
2022-01-20,16,INDHOTEL,2.7195624286877336,74.55471095700983,1.9410236383701742,-100.0,11,REJECTED,Rejected (Position Limit)
2022-01-20,16,NATIONALUM,2.0914135980496193,77.86253337825488,3.1484974680801194,-1.0762942359659244,12,REJECTED,Rejected (Position Limit)
2022-01-20,16,MAZDOCK,1.3004236989180118,85.64416693774209,3.254658977388182,2.9276982466923673,13,REJECTED,Rejected (Position Limit)
2022-01-20,16,POWERINDIA,1.1394250568900886,84.23309544475023,3.7267627516743085,,14,REJECTED,Rejected (Position Limit)
2022-01-20,16,GSS,1.1002630220636254,75.30871274226334,6.849823429918343,-100.0,15,REJECTED,Rejected (Position Limit)
2022-01-20,16,JSWENERGY,0.6181692611184278,71.08885350689687,0.25560268714038303,100.0,16,REJECTED,Rejected (Position Limit)
2021-06-11,15,NILKAMAL,9.784685006549958,70.62439350223556,2.333795095807056,-4.059159796764478,1,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,INDSWFTLAB,5.7758213556423,79.55741498379173,11.888115561650665,-100.0,2,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,THYROCARE,5.71150693004514,75.07044715933843,2.6129643243043517,7.637920630368145,3,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,ACE,5.139119370877959,76.8735513137504,2.4878397144354016,15.048406907530133,4,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,AHLUCONT,4.73672034618541,76.92309987845553,5.280009138554845,-12.538663549394757,5,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,FACT,4.23282321840963,75.16755897397755,3.337348900233782,100.0,6,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,NAVINFLUOR,4.075163863162895,80.62629295002128,1.639349499121903,18.687972498512217,7,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,ECLERX,3.5083819107263725,76.68668837190215,19.637491976191036,-4.940693190594104,8,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,RATNAMANI,2.656577642356411,71.45372818666671,2.4822683392220113,22.040181961911532,9,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,PUNJABCHEM,2.0697615391268958,77.68667421533878,8.012958295857919,69.38201672349405,10,ACCEPTED,Accepted (Top 10 Slots)
2021-06-11,15,PIIND,2.063501655660508,81.1285286245022,1.9320250876446572,25.17445312899156,11,REJECTED,Rejected (Position Limit)
2021-06-11,15,HATSUN,1.8111208619711723,72.8814163337695,13.102810769049492,39.45212837169949,12,REJECTED,Rejected (Position Limit)
2021-06-11,15,COROMANDEL,1.3895029131078593,70.0015909626354,0.831471335475378,25.793080113901045,13,REJECTED,Rejected (Position Limit)
2021-06-11,15,IGPL,1.177345188815887,71.36656685972292,2.423280629305885,8.680567806046202,14,REJECTED,Rejected (Position Limit)
2021-06-11,15,MARICO,0.9757840990706431,79.1753557829015,0.5172342407077751,15.477452679732796,15,REJECTED,Rejected (Position Limit)
